time,price_close_4_Year_CAGR,SPY_close_4_Year_CAGR,QQQ_close_4_Year_CAGR,XLK_close_4_Year_CAGR,XLF_close_4_Year_CAGR,GLD_close_4_Year_CAGR,AGG_close_4_Year_CAGR,DX-Y.NYB_close_4_Year_CAGR,WGMI_close_4_Year_CAGR,realized_price_4_Year_CAGR,thermocap_price_4_Year_CAGR,200_day_ma_price_close_4_Year_CAGR,Lagged_Energy_Value_4_Year_CAGR,price_close_2_Year_CAGR,SPY_close_2_Year_CAGR,QQQ_close_2_Year_CAGR,XLK_close_2_Year_CAGR,XLF_close_2_Year_CAGR,GLD_close_2_Year_CAGR,AGG_close_2_Year_CAGR,DX-Y.NYB_close_2_Year_CAGR,WGMI_close_2_Year_CAGR,realized_price_2_Year_CAGR,thermocap_price_2_Year_CAGR,200_day_ma_price_close_2_Year_CAGR,Lagged_Energy_Value_2_Year_CAGR
2016-04-10,204.58732206798854,12.835964247861975,14.61050948008593,12.30807154774487,11.713685691808994,-7.399834475518086,2.6893950297495195,4.252219696272808,,183.41967789022453,156.40687059638822,203.61737750904877,255.62842076444707,0.00590426820061829,8.31652255682005,15.087039730302676,13.760408812232928,3.684060769805675,-3.4063171897544597,3.6190686147389073,8.910735605924724,,-1.7133227983227473,46.53974825089109,-18.734876807503486,45.90835314419286
2016-04-11,204.45431362573245,12.404316477507237,14.180135511956582,11.884490634954092,11.318712550293952,-7.322232365660353,2.733558170679329,4.335784027345824,,183.4469564491849,156.4107271223491,203.84121125770918,258.9477467183564,0.05434333572986727,8.189322387681797,14.875671976854022,13.604789914070103,3.8954760466770155,-2.756012171797295,3.6564124641099927,8.743033200286066,,-1.6852592441818137,46.417753862631784,-18.73995010330496,39.67021164610864
2016-04-12,205.22227807696027,13.002483560626343,14.856846119481148,12.517836466284304,12.327413777833929,-7.053022133207875,2.6127281417266834,4.1420783660596205,,183.36402079824282,156.41081070466137,204.03670007835032,255.82343097940998,1.3703598370806258,8.691940222723705,15.355962435773819,13.993447078580278,4.550353880801827,-2.7479091383755705,3.5723462540002693,8.748821564949605,,-1.6319714968431431,46.27448055758605,-18.74048372758019,28.749670864294096
2016-04-13,204.3350133707808,13.286769550090982,15.222194207300266,12.803974933798369,12.96083366703591,-7.301775569068713,2.6242929754382915,4.3575398375331975,,183.38445021986246,156.41165491855452,204.21805969709456,256.8947546560448,-3.805387335258581,8.81171810675041,15.638190094466363,14.008546722242365,5.312973809346677,-3.6164299574073744,3.5765792138669594,9.007353052664758,,-1.6345616873856827,46.113964304452736,-18.75708485709814,32.615673613750594
2016-04-14,204.14325660424146,13.288131666311775,15.22478669945928,12.797640339783989,13.02236468976037,-7.627387758637183,2.580288788059737,4.401573572745288,,183.40487522411522,156.42426851812766,204.39081279737468,287.23905587345524,-9.743457034524305,8.441537748924578,15.452888784708785,13.708236429617337,4.939654371454316,-3.396594707582723,3.482996594515364,9.051503028910336,,-1.6371501802641353,45.94195630615876,-18.79409123012804,40.46197742903412
2016-04-15,204.99437314595608,13.275394470142787,15.476129186025878,12.98667814547423,12.719528765277378,-7.411901620309147,2.647393821222921,4.454568919498358,,183.43890708754964,156.4155288579197,204.5578473728036,243.13098480609366,-9.670853517072576,7.818172699815351,14.54861934650764,12.939060078114784,4.3479546517978696,-3.082396181181013,3.599205214252188,8.922881436889751,,-1.841388334926608,45.78252719259053,-18.83359827464207,40.93525103846416
2016-04-16,205.46571914106312,12.859773263961372,14.896822237620144,12.377960449005077,12.352743594049386,-7.381582472020942,2.642758471919393,4.480847401373,,183.4751942355325,156.41108063739514,204.75682341585863,250.89097505069557,-6.7468541130656146,7.742961584454644,14.535333445775978,13.017412323961363,4.252450477845349,-2.776006751203075,3.766663327902564,8.916057588703863,,-1.9039592271515082,45.615236805804656,-18.85946167449629,27.184271820893603
2016-04-17,202.25691868949806,12.95531597485089,14.970059280165726,12.585363810883866,12.535391817293906,-7.245260895234851,2.6102289529345235,4.461136694625689,,183.34482294382215,156.4102468606827,204.94058720483946,263.57288687544803,-5.521455549093601,7.742961584454644,14.535333445775978,13.017412323961363,4.252450477845349,-2.776006751203075,3.766663327902564,8.916057588703863,,-1.8506583163464208,45.47623301161412,-18.881281065486434,38.77679849546596
2016-04-18,202.5255067913763,13.335596647633064,15.449382265004786,13.02084149804299,12.872671269269077,-7.298129048482682,2.626504683534514,4.393334404480109,,183.36294889215847,156.39342327927673,205.11816977977006,234.71612566241805,-7.6464497415749015,8.120840783304129,14.840312810755417,13.259320123955831,4.638711555243913,-2.850239418392342,3.761976525576305,8.795228828824463,,-1.8517097644830782,45.32796202965803,-18.911182138846083,28.747425309401507
2016-04-19,200.25267522718383,13.377562321533198,15.351426256049084,12.967712864198223,13.374487078104181,-6.954098809581155,2.6195312530379544,4.377043033554506,,183.25103274136097,156.3816808582176,205.27811547654005,245.20279788602943,-6.628976101575434,8.29122808722904,14.488746222042192,12.940930154503882,5.294299868960084,-2.094069183412084,3.757313136136853,8.501229247668984,,-1.805480491113265,45.155925483471314,-18.944341430446798,27.905536806073506
2016-04-20,203.1432836808937,13.40456082329331,15.374892999771461,13.025076021263594,13.59226420216455,-7.072987743840853,2.557025119358247,4.518359623655632,,183.3121287004965,156.3731021483982,205.44994569219318,253.87158817606874,-5.607752938892574,8.15437852139067,14.112505932396967,12.836633874474535,5.74757690016825,-2.143874721440664,3.6357546675059638,8.713554039210326,,-1.770684318947069,44.994133109030976,-18.96875104315149,35.29124182878143
2016-04-21,205.87163750903358,13.251771067391438,15.377493127972585,12.92304292257751,13.338069778669848,-6.985239386393694,2.5222555141056535,4.5487651371751925,,183.38900817104468,156.36765428074222,205.63394309313387,253.15130605761487,-3.8268519054212358,7.618887047229395,13.666973007554972,12.40018536052343,4.915153441005238,-1.77697771965325,3.5750585938764567,8.804031976743264,,-1.6870647329335742,44.86147664060187,-18.983639980291645,38.261318108148814
2016-04-22,205.4655036858484,13.491100028786708,15.203691408130382,12.649992023951828,13.810925555725472,-7.216197685646575,2.499066534401151,4.612961162366647,,183.4590496688464,156.3618666987909,205.7984642982293,250.72723020823182,-4.2961449975888355,7.745115013104642,13.305412878463718,12.020102610828198,5.289047588160645,-2.400334633765866,3.527098758391012,9.136814273884998,,-1.7247892244690477,44.7079499219021,-19.00157212163721,27.685782757475753
2016-04-23,207.33378539173327,13.38350762721021,15.35909779086384,12.708239269582977,13.492418622088653,-7.24970591118147,2.536176929957068,4.678924600646983,,183.49969511120855,156.3589864225498,205.93375914744962,251.08552064852972,-4.826626546639878,7.636052639485413,12.767302101187017,11.586148787105955,5.312954317324081,-2.7142598854590583,3.479331895178017,9.177833771724053,,-1.708705152144152,44.58137034392582,-19.023045339823806,36.77890450105599
2016-04-24,208.3161680891759,12.998690852081008,14.605252497733279,11.925020701685728,13.251824183009319,-7.296225296549075,2.524568184210896,4.7484113795357885,,183.30570379980432,156.3568866298043,206.0551248547699,249.98198395423415,-0.24027151036071226,8.080057995591972,13.679474216583397,12.301744039814476,5.745834269897232,-3.052241784997456,3.469796580661755,9.198366094755105,,-1.5974947468130107,44.42633480675839,-19.025347364125622,18.93153131002667
2016-04-25,211.20730299073708,12.754056548684778,14.437720100566388,11.716596257745437,12.95374424719955,-7.4332047999669415,2.457362436308297,4.704384040147058,,183.46103052141865,156.34482526441622,206.2072367352166,230.97756217417765,0.6092216480554358,7.986913461828737,13.679474216583397,12.314685058104624,5.633523537147944,-2.9125399862893198,3.4136208138937585,9.037523072379972,,-1.4834946950019745,44.2973701241405,-19.02348942397395,24.25677473244594
2016-04-26,210.80530226554094,12.749689447424473,14.127952581565584,11.59065232030969,13.115320749341253,-7.391628799880712,2.448058540369269,4.699514549120654,,183.72787692088392,156.35375012829292,206.34738353873746,260.23697603595843,3.3987111901785383,8.067112894540163,13.402693352636575,12.042918374775313,5.970101814499618,-2.719758016835616,3.3902001087016576,8.882204910365509,,-1.3945477488483404,44.16693481736023,-19.013198017913734,27.92965975218116
2016-04-27,209.54359227955948,12.807660581120373,13.898384232318083,11.461391319363635,13.16312268874118,-7.325383119884366,2.524564572773813,4.649658857479944,,183.7593370735671,156.3439957413179,206.46465338725304,236.4738632803509,0.907227614303685,8.007373889274572,12.763900771207703,11.255707971102069,6.376620714816683,-2.366238728707959,3.5780989535599383,8.83994862265125,,-1.3164187863061727,44.05919281054982,-19.015135465045663,30.245243393601573
2016-04-28,209.64409308639466,12.550831252146576,13.552729147336251,11.11012783154579,12.863380010238368,-6.890537672787911,2.575468150025917,4.474601496097752,,183.75484340666299,156.32828369935777,206.5897182937073,226.68153146462896,0.3686905101759841,7.266732794891273,11.636001004170971,10.174642742570782,5.305968000758621,-1.4399685715311916,3.657074321437226,8.387738663287504,,-1.2997547824812328,43.93042491125409,-19.019215577362992,16.591105106371607
2016-04-29,209.5457616804075,12.502937243419598,13.606136788747136,11.062185892982047,12.870563868196339,-6.5132140076309515,2.582445670092559,4.254862397641324,,183.94339849766408,156.31862913985879,206.71736913642155,238.56090774599897,1.130955704108616,6.817591476037843,11.194882312261356,9.528389803112702,4.94179958920975,-0.22969532814538507,3.547357480823421,8.21113416600079,,-1.2624435751045548,43.84243537030428,-19.01819463455572,38.97656351021654
2016-04-30,208.95121334686434,12.328663518309568,13.559378268835932,10.969266942520983,12.57983203652886,-6.4321881626238415,2.591749564379464,4.231719362665021,,183.9770979121779,156.309869085707,206.83018634241407,247.91315875309135,-0.8007721915975208,6.811931992604925,11.029835230170026,9.468351851216351,4.8463493934622015,-0.06060056011247816,3.4719746061171675,8.183917462125923,,-1.2405290001305858,43.70660532982345,-19.024739573978277,60.951392981395934
2016-05-01,208.2131068119399,12.41263422647576,13.478863144623165,10.950728036449519,12.797512809735778,-6.326033668138232,2.566179817871217,4.14269403791927,,184.0489499257485,156.30736840826495,206.9266494177671,258.21134580854937,0.6334039640458977,6.888583749670385,11.131312738461553,9.618663820750562,4.870184897298424,-0.5653258010421935,3.410072879068604,8.19072101030336,,-1.184447373183295,43.5930492042532,-19.026531499785214,68.19690570374783
2016-05-02,205.8916942961662,12.85109477007933,14.04935087483301,11.38751434699483,13.289475880255797,-6.166238507737232,2.5209560224903393,3.987036516380571,,184.05119442273948,156.29907525262718,206.98666180830352,252.2836787162069,0.7542148639427593,7.312527084006026,11.65566735377832,10.02120729999245,5.341514459771446,-0.7303174376427135,3.375004421366823,7.928874715983514,,-1.1676331115419325,43.50273155416584,-19.028552418561752,79.5953208537394
2016-05-03,207.3161979707275,13.064256411179475,14.502528872171961,11.718592055797995,13.372534704759364,-6.293177118576021,2.541792987900049,3.9919842489130275,,184.07363646686008,156.29006266332402,206.978585984158,248.53478031097387,1.6683684478960403,6.844537812123863,11.136572102884013,9.514516608633027,4.6675363302894235,-0.8431509171201168,3.4684562307242484,8.10932686377126,,-1.1367534980286753,43.404841975621736,-19.032335149944167,71.25419271713507
2016-05-04,207.1375939190271,12.906253222688658,14.317970798449387,11.632148205484704,13.152183354511159,-6.436397364660418,2.553346333098272,4.059053652872535,,184.1005599008869,156.28425728340284,206.94049877417518,253.41276653621043,1.9780255914321643,6.444281839629329,10.48849896659656,9.060726011944897,4.475098546888923,-1.6013182072169396,3.5108252661326222,8.269245700886096,,-1.0828765202386514,43.338383317049555,-19.03904837153785,96.83163152409469
2016-05-05,206.78035732273065,12.900748305311582,14.309809391957584,11.645457067375542,13.139903132492247,-6.46320465991489,2.618038662746902,4.226163215259171,,184.27157619529854,156.27705602636493,206.87983895755866,249.3831885717618,2.3541297145153406,6.90014522945519,11.195735927639493,9.703274200920742,5.19963011713418,-1.5640665574633394,3.6033271972502057,8.85718265060329,,-1.0259232382537675,43.20390609568925,-19.037070367748065,53.54163013060007
2016-05-06,209.35186754031236,12.983275655989335,14.435358572409829,11.928290875690696,13.094388272685965,-6.193884256604387,2.569493309337001,4.214120858124137,,184.36353029490581,156.2706654944135,206.83648576662446,249.35746613237063,2.0885644697439254,6.781562258467377,11.652697861592397,10.077525742576853,4.7267617871158185,-0.3994439391648008,3.5240406151386683,8.865994874673211,,-0.9496271369393239,43.10267910435564,-19.029461502175636,72.82179986057669
2016-05-07,209.71583608142893,13.096867382749199,14.541641842226394,12.025019344608046,13.281286257846281,-5.734255774768915,2.5509833608023946,4.171612905725297,,184.40387222441404,156.2595572677417,206.8086857908797,239.43897660152084,2.5761564962782924,6.838423694704487,11.70432609238592,9.925765578829049,4.583479006648683,-0.3994439391648008,3.4907138045242148,8.721988266330927,,-0.9215210953626096,42.98881828604151,-19.023404425514578,62.21925471270169
2016-05-08,209.85319946988707,13.265209649926813,14.630577335131157,12.025019344608046,13.602607068653437,-5.501696305577752,2.544032266637064,4.057602495656432,,184.43747739003746,156.25792633921606,206.82387909824476,242.01594436703132,1.1117800009972312,6.758827156691183,11.498236251427851,9.865231014294906,4.607302289972437,-0.37135761468533035,3.538345641481855,8.401745246745751,,-0.902704001051502,42.87717528655115,-19.01573956961662,70.0679931784835
2016-05-09,210.40695532337693,13.230272214650762,14.76994874341182,12.239306079311941,13.415020439404168,-6.036294661842523,2.5856824344730134,4.119817709753337,,184.48226575765125,156.26589004027588,206.84116531017392,260.8485359674845,0.983759256425043,6.802950514741113,11.656535651793831,9.865231014294906,4.471560863555735,-1.3998041031892394,3.5710323100337504,8.551735661511838,,-0.8760925625268201,42.756126845044975,-19.008651525254717,67.15298561022716
2016-05-10,209.25427587821036,13.66635734016468,15.16537454246507,12.583196143798837,14.143658631602541,-5.787425019380221,2.578701838728592,4.103317770185599,,184.52255720954022,156.2715224434549,206.82632474923886,249.77215248016128,1.6361698405120917,7.464867661392782,12.41848567349393,10.578039732778798,5.216078175796612,-1.2650505785092525,3.5943239092622647,8.632412938223277,,-0.841878262656881,42.64744632106046,-18.998585125384526,68.33302669863042
2016-05-11,210.1897416448501,13.39959529620991,14.904286443322757,12.378770639456004,13.837558374398927,-5.566262788540943,2.578701838728592,3.9733453124241036,,184.41633841087187,156.27119958422165,206.80554256886947,249.63136542150446,1.356987246325403,6.444128755137468,10.998756912810915,9.441282439967647,4.131505602121477,-1.1349824820069743,3.637252344923092,8.361328248196598,,-0.8015289709768503,42.53374548729878,-18.99457697125728,52.68822724552158
2016-05-12,209.92533462700257,13.407832342574366,14.777132127949777,12.299340914568857,13.84985202389939,-5.752400969543114,2.555610103628725,4.061889779817185,,184.5829623117205,156.27199963152165,206.7799963684474,249.14329794228277,1.9106521349523398,6.411943132221931,10.715588456117707,9.256938250266856,4.201052550253226,-1.3900768386072904,3.5048376347979193,8.383314506049832,,-0.7675330601429664,42.42673506065493,-18.993565816149783,59.24365790172419
2016-05-13,210.44063271998468,13.475049565293729,14.940887321505002,12.438912567548567,14.086368227304735,-5.29992881517135,2.5462839489895472,4.08796142848582,,184.61203253655563,156.27608884016618,206.77319800145702,254.96328668930585,1.3094284648664134,6.199148014542044,10.800533348685558,9.302974928096086,3.945701022683279,-1.6429368536115763,3.455398956197686,8.701017470255934,,-0.7180584335487628,42.333262264526496,-18.99548007179368,70.64772714418639
